objid,u,g,r,i,z,ra,dec,flags_r,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237654880193151116,18.87045,17.97625,17.57566,17.28327,17.23634,198.912194463965,4.77169091502329,4503874773880848,55,0.090999998152256,0.0359999984502792,0,0.0179999992251396,0.254999995231628,0.600000023841858
1237654880194199696,18.49489,16.75954,15.79531,15.29472,14.86354,201.357055834022,4.76668118066214,6755674587566096,29,0,0.034000001847744,0,0.966000020503998,0,0
1237654880196362302,18.79601,16.95329,15.91369,15.45231,15.08673,206.197857061671,4.62529096288731,6755674587430928,26,0.615000009536743,0.153999999165535,0,0.19200000166893,0.0379999987781048,0
1237658298459553953,18.56223,16.85446,15.99374,15.51889,15.17814,156.860405147699,5.8467099241627,4503874849378376,31,0.0970000028610229,0,0.0649999976158142,0.83899998664856,0,0
1237658298461061141,18.69081,17.20787,16.63581,16.40102,16.38261,160.224650029194,5.99364240800228,4503874773880848,24,0,0.416999995708466,0.0829999968409538,0.5,0,0
1237658298461192302,18.81831,17.10372,16.24616,15.82487,15.50362,160.502630617808,6.18319201317818,6755674587430928,40,0.550000011920929,0.0750000029802322,0.025000000372529,0.25,0.0750000029802322,0.025000000372529
1237658298461192338,17.60454,17.11405,17.10452,17.21098,17.39947,160.578781865623,6.20391618674815,4503874782134288,34,0.0590000003576279,0.028999999165535,0.206000000238419,0,0.705999970436096,0
1237658298461192340,18.51133,17.52657,17.22993,17.07458,17.02086,160.589742612218,6.20375844748657,4503874773745680,26,0.30799999833107,0,0.0379999987781048,0.5,0.153999999165535,0
1237658298463158319,17.31126,15.37374,14.52358,14.09071,13.77244,165.079429538336,6.21636492039416,6755674587566096,22,0.409000009298325,0,0,0.545000016689301,0.0450000017881393,0
1237658298463617148,17.20958,15.96718,15.45173,15.12832,15.00575,166.153609419291,6.39502995827096,6755674587430928,26,0.231000006198883,0.115000002086163,0.0379999987781048,0.153999999165535,0.345999985933304,0.115000002086163
1237658298981482683,17.1979,15.41157,14.62419,14.2398,13.93758,122.670120771321,3.17976922350903,6755674587566096,31,0.773999989032745,0,0,0.225999996066093,0,0
1237658298981548065,17.2855,15.65843,14.92511,14.52503,14.23109,122.772855448675,3.26891425367177,4503874774929424,64,0.0160000007599592,0.0160000007599592,0.859000027179718,0.0939999967813492,0.0160000007599592,0
1237658298981548386,17.98098,16.49561,15.9097,15.52404,15.3096,122.872773006764,3.12699514228164,4503874774929424,29,0.034000001847744,0.930999994277954,0,0,0.034000001847744,0
1237658298982007244,18.25702,16.5452,15.69506,15.18229,14.85919,123.832164705553,3.24641966550149,6755674587562000,30,0.666999995708466,0.0329999998211861,0,0.100000001490116,0.100000001490116,0.100000001490116
1237658298982007245,18.65713,16.79328,15.84466,15.38713,15.06593,123.83612424276,3.25646513829185,4503874773876752,26,0.615000009536743,0,0.115000002086163,0.19200000166893,0.0769999995827675,0
1237658298982269424,16.4748,15.35238,14.83387,14.56633,14.34486,124.47596807991,3.37595016062417,6755674587562000,30,0,0,0.467000007629395,0,0,0.532999992370605
1237658298982269460,18.71717,17.53716,17.00035,16.7019,16.46488,124.485746744909,3.38622747513273,6755674587562000,61,0.328000009059906,0.0329999998211861,0.0820000022649765,0.474999994039536,0.0820000022649765,0
1237658298982859151,18.76596,16.65267,15.67719,15.24173,14.90629,125.779832616751,3.56523514177884,6755674587566096,30,0.43299999833107,0,0,0.0329999998211861,0.0329999998211861,0.5
1237658298983907730,18.96796,17.36629,16.60302,16.20481,15.93659,128.15241418982,3.83766092594742,6755674587430928,30,0.866999983787537,0,0,0.0670000016689301,0.0329999998211861,0.0329999998211861
1237658298984104618,18.82982,17.29506,16.48756,16.08211,15.77147,128.712101468167,3.89084243736031,6755674587430928,27,0.0740000009536743,0.333000004291534,0,0.185000002384186,0.0370000004768372,0.370000004768372
1237658298985742788,17.71231,16.50227,15.96451,15.64673,15.39448,132.436548787037,4.35630382379054,6755674587566096,70,0.028999999165535,0.870999991893768,0.028999999165535,0.0430000014603138,0.0140000004321337,0.0140000004321337
1237658298986397977,18.71832,16.62167,15.66059,15.20702,14.87454,133.803231375671,4.44658287116387,6755674587430928,39,0.846000015735626,0,0,0.0260000005364418,0,0.128000006079674
1237658298987315491,17.66065,16.26674,15.6906,15.34515,15.14917,135.980858860439,4.57596462840598,6755674587430928,33,0.090999998152256,0.635999977588654,0,0.211999997496605,0,0.0610000006854534
1237658298987774314,18.43482,17.43289,16.86233,16.54633,16.32913,136.971349242459,4.78793095864458,4503599962948168,46,0.32600000500679,0.0869999974966049,0.0219999998807907,0.282999992370605,0.151999995112419,0.129999995231628
1237658298992689265,18.79648,16.82033,15.8433,15.42194,15.07084,148.238979452004,5.64267086667891,6755674587562000,19,0.947000026702881,0,0,0,0.0529999993741512,0
1237658298995376339,18.68122,17.494,16.90502,16.56899,16.36317,154.4116708373,6.05799332958154,6755674587562000,21,0.28600001335144,0.333000004291534,0.0480000004172325,0.333000004291534,0,0
1237658298995507334,18.82056,17.01038,16.07025,15.6253,15.28096,154.722619567157,6.18577420502476,6755674587562000,19,0.632000029087067,0,0,0,0.0529999993741512,0.316000014543533
1237658299520254558,18.66685,16.78981,15.91738,15.4811,15.14658,127.024001589202,4.05656323866365,6755674587566096,36,0.111000001430511,0.194000005722046,0.0829999968409538,0.611000001430511,0,0
1237658299520909614,18.77582,17.48685,16.84743,16.46222,16.20578,128.398067044327,4.34953595281543,6755674587430928,33,0.545000016689301,0,0.0610000006854534,0.151999995112419,0.211999997496605,0.0299999993294477
1237658299523268969,18.39142,16.57468,15.67994,15.2314,14.92264,133.758832514626,4.91828293351327,6755674587566096,35,0.600000023841858,0,0,0.314000010490417,0.028999999165535,0.0570000000298023
1237661435930411202,18.59964,16.63268,15.66197,15.1779,14.80197,221.638270486374,42.6106019833001,6755674587430928,27,0.925999999046326,0,0,0.0740000009536743,0,0
1237661435930738909,18.62696,17.63511,17.36531,17.21557,17.17859,222.636787138226,42.1819867785457,6755674587430928,22,0.317999988794327,0.0450000017881393,0.0450000017881393,0.545000016689301,0.0450000017881393,0
1237661465982599391,18.93083,17.1146,16.3104,15.91492,15.62624,227.324797809011,40.3246612325467,6755674587566096,31,0.935000002384186,0,0,0.0649999976158142,0,0
1237661465983713318,17.09377,15.82717,15.19922,14.87544,14.70217,230.162231121222,38.9486843734213,6755399709659152,28,0.60699999332428,0.0359999984502792,0,0.321000009775162,0.0359999984502792,0
1237661957224530035,18.75352,17.97998,17.81037,17.78475,17.98364,213.142502250152,47.6340843117453,4574243517923345,20,0.349999994039536,0,0,0.100000001490116,0.349999994039536,0.200000002980232
1237661970103861494,17.7082,16.53988,15.94473,15.54177,15.33328,166.718885339548,6.03193725838961,6755674587430928,33,0.514999985694885,0,0.273000001907349,0.120999999344349,0.0299999993294477,0.0610000006854534
1237662503754203253,18.94102,17.68223,17.02217,16.67337,16.38975,232.939008219864,38.4838867890179,6755674587430928,60,0.0500000007450581,0.850000023841858,0.017000000923872,0.0500000007450581,0.017000000923872,0.017000000923872
1237662503754203253,18.94102,17.68223,17.02217,16.67337,16.38975,232.939008219864,38.4838867890179,6755674587430928,50,0.259999990463257,0.479999989271164,0.0199999995529652,0.0599999986588955,0.140000000596046,0.0399999991059303
1237662504291074276,18.25258,17.21266,16.61613,16.2747,15.98847,233.208255317823,38.721092790654,4503874840985672,48,0.583000004291534,0.0419999994337559,0.0209999997168779,0.354000002145767,0,0
1237662504291532983,18.74961,16.76655,15.91493,15.49084,15.22418,234.448184349008,38.2756091567513,2312598683801124880,27,0.703999996185303,0,0,0.0740000009536743,0.0370000004768372,0.185000002384186
1237662504291598559,17.65987,16.51297,16.06828,15.79459,15.59185,234.424628450127,38.0734310518739,6755674587562000,31,0.0649999976158142,0,0.870999991893768,0.0649999976158142,0,0
1237662504827355245,18.5757,17.88413,18.20748,17.60885,17.94366,232.071575292416,39.9473781648425,4503874840855112,30,0.367000013589859,0.0670000016689301,0,0.200000002980232,0.333000004291534,0.0329999998211861
1237664871356891233,17.38288,16.17653,15.76989,15.2474,15.20457,132.040384137335,35.258924656731,4503874773876752,37,0,0.0810000002384186,0,0,0,0.919000029563904
1237664871356956838,18.31794,17.00408,16.42369,16.09458,15.86435,132.127720153652,35.2692731336491,6755674587566096,30,0.0329999998211861,0.767000019550323,0,0.200000002980232,0,0
1237674460417491133,18.83594,16.62133,15.5513,15.10036,14.74326,144.450013107423,5.03832129367117,6755674587566096,36,0.333000004291534,0,0,0,0,0.666999995708466
1237661069237748268,17.66217,15.71566,14.79857,14.37193,13.9875,125.973732419177,7.50518026199735,6755674587566096,27,0.185000002384186,0,0.222000002861023,0.25900000333786,0,0.333000004291534
1237661069240434809,18.72232,17.92144,17.59047,17.35655,17.37687,132.059355109421,8.80390542781128,4503874773745680,57,0.104999996721745,0.0529999993741512,0.123000003397465,0.158000007271767,0.123000003397465,0.439000010490417
1237661069243384080,18.80893,16.90882,16.02431,15.62261,15.30099,138.772165000542,10.2464108134945,6755674587566096,28,0.89300000667572,0,0,0.0359999984502792,0.0710000023245811,0
1237661069243384088,18.72073,17.33259,16.68681,16.31149,16.03749,138.781655383323,10.2525413566139,4503874849243208,30,0.0670000016689301,0.133000001311302,0,0.800000011920929,0,0
1237661069243449676,17.28506,15.30528,14.39596,13.9464,13.6085,138.941296786641,10.1471760628254,6755674587562000,29,0.723999977111816,0.207000002264977,0,0.034000001847744,0.034000001847744,0
1237661069245677713,18.89972,17.27631,16.44769,16.03586,15.73643,144.009905043388,11.0356784265234,4503874773876752,21,0.0949999988079071,0.810000002384186,0,0.0949999988079071,0,0
1237661069245874454,18.42301,17.59871,17.39579,17.22115,17.10317,144.476245944435,11.2089247641786,6755674587430928,53,0.188999995589256,0.0379999987781048,0.0939999967813492,0.263999998569489,0.188999995589256,0.225999996066093
1237661069245874488,18.67217,16.78589,15.90177,15.47165,15.17019,144.53497118602,11.1300292525897,6755674587562000,31,0.83899998664856,0,0,0,0.0320000015199184,0.12899999320507
1237661069246202047,18.93111,17.39355,16.55047,16.12601,15.83848,145.150331083105,11.2526137764404,6755674587430928,32,0,0.906000018119812,0,0.061999998986721,0,0.0309999994933605
1237661069247447241,18.93539,17.03228,16.05212,15.65509,15.2965,148.013930087008,11.7279641951177,6755674587430928,36,0.888999998569489,0.0280000008642673,0,0.0560000017285347,0.0280000008642673,0
1237661069247971595,18.69033,17.30139,16.69633,16.36914,16.09335,149.236400903354,11.9142261942078,6755674587430928,36,0.111000001430511,0,0.527999997138977,0.222000002861023,0.0560000017285347,0.0829999968409538
1237661069249020033,17.32467,15.53364,14.71871,14.32707,14.00896,151.687160557626,12.232337334758,6755674587562000,30,0.166999995708466,0.100000001490116,0.367000013589859,0.266999989748001,0.0670000016689301,0.0329999998211861
1237661069249085495,15.30957,14.30751,13.8487,13.64309,13.47686,151.865383402137,12.2745019647452,6755674587562000,60,0.017000000923872,0.017000000923872,0.883000016212463,0.0500000007450581,0,0.0329999998211861
1237661069250724000,18.96646,16.83801,15.81868,15.34177,14.95681,155.674030003752,12.8778824580933,6755674587566096,35,0.885999977588654,0.028999999165535,0,0.028999999165535,0.0570000000298023,0
1237661069250789598,18.27177,16.39998,15.58085,15.20286,14.85128,155.779370102291,12.840209592895,6755674587566096,19,0.632000029087067,0,0,0.368000000715256,0,0
1237661069252165847,18.10326,16.60995,15.81833,15.44566,15.15833,159.06749734656,13.2505233215522,6755674587430928,24,0,0,1,0,0,0
1237661069252231265,17.19959,15.31624,14.45561,14.06111,13.74322,159.14486350887,13.307692662031,6755674587566096,37,0.703000009059906,0,0.0270000007003546,0.0540000014007092,0.0270000007003546,0.188999995589256
1237661069254656031,17.69605,16.67607,16.27267,15.97762,15.82467,164.812148261779,13.889350488179,6755674587430928,48,0.375,0.333000004291534,0,0.166999995708466,0.125,0
1237661069254852861,18.30921,16.81906,16.2556,16.1583,15.911,165.216455419108,13.8812901384781,6826043331743761,53,0.433999985456467,0,0.0189999993890524,0.263999998569489,0.263999998569489,0.0189999993890524
1237661069255966888,18.441,16.73156,15.91357,15.49179,15.17837,167.911771888235,14.0643054960595,6755674587430928,74,0.0810000002384186,0.730000019073486,0.0410000011324883,0.149000003933907,0,0
1237661069256360096,18.30172,17.30864,16.89546,16.63445,16.50456,168.876592627508,14.1860502520128,6755674587430928,53,0.225999996066093,0.0379999987781048,0.321000009775162,0.340000003576279,0.0570000000298023,0.0189999993890524
1237661069257146534,17.27372,15.82267,15.17137,14.85532,14.56748,170.606847378454,14.1958812645937,6755674587430928,56,0.625,0.0359999984502792,0.0359999984502792,0.26800000667572,0.0359999984502792,0
1237661069258653787,18.69585,16.68242,15.71496,15.28734,14.91507,174.19726016574,14.4001429745737,6755674587566096,25,0.639999985694885,0,0,0,0,0.360000014305115
1237661069261537498,17.88656,16.32395,15.99135,16.09218,16.21016,180.960549562681,14.55010050669,6755674587567376,31,0.12899999320507,0.0649999976158142,0.0970000028610229,0.0970000028610229,0.547999978065491,0.0649999976158142
1237661069261602952,18.37147,16.4227,15.48739,15.04905,14.68637,181.234848015656,14.602252041127,6755674587430928,25,0.839999973773956,0,0,0.0399999991059303,0,0.119999997317791
1237661069263437997,16.04834,14.38825,13.68868,13.36512,13.23261,185.581367433681,14.7607770572341,6755674587566096,46,0.870000004768372,0,0,0.129999995231628,0,0
1237661069263765530,16.13724,14.84554,14.21475,13.80562,13.52731,186.305664718339,14.764498725018,4503874773880848,55,0.144999995827675,0.0179999992251396,0,0.0549999997019768,0.782000005245209,0
1237661069263765533,17.71006,16.21475,15.46647,15.0296,14.69142,186.292504431092,14.7619395724214,4503874773880848,32,0.375,0,0.061999998986721,0.187999993562698,0.34400001168251,0.0309999994933605
1237661069263962342,18.12582,17.11087,16.75797,17.16984,16.80844,186.746471851635,14.7823683851018,6755674587430928,29,0.586000025272369,0.034000001847744,0,0.103000000119209,0.275999993085861,0
1237661069264617519,15.33241,13.58161,12.85138,12.50189,12.27409,188.281404424399,14.5749450095336,6755674587566096,45,0.156000003218651,0.711000025272369,0,0.111000001430511,0,0.0219999998807907
1237661069771670399,18.51737,17.33119,16.84678,16.52121,16.36594,119.324417526573,6.35591213587432,6755674587430928,69,0.101000003516674,0.65200001001358,0.0430000014603138,0.202999994158745,0,0
1237661069771735119,18.62375,16.65142,15.68317,15.21933,14.83163,119.37170114414,6.42885052623087,4503874773876752,32,0.906000018119812,0,0.0309999994933605,0,0.0309999994933605,0.0309999994933605
1237661069771736110,18.33957,16.83965,16.12894,15.76029,15.50387,119.506951805323,6.41358669773226,6755674587430928,31,0,0.935000002384186,0.0320000015199184,0.0320000015199184,0,0
1237661069771997436,18.25746,16.9116,16.24133,15.86076,15.5963,120.037747188689,6.51106696465859,6755674587566096,30,0.232999995350838,0.232999995350838,0,0.467000007629395,0.0670000016689301,0
1237661069772063336,18.58074,17.32901,16.81042,16.50976,16.31187,120.128028684223,6.70114137228552,4503874773745664,25,0.119999997317791,0.319999992847443,0,0.560000002384186,0,0
1237661069772128866,18.98701,17.77307,17.29398,17.03978,16.8335,120.300489722086,6.5690643482144,4503874840854600,27,0.0370000004768372,0,0.0370000004768372,0.925999999046326,0,0
1237661069772194303,18.57848,17.30233,16.85951,16.6345,16.49011,120.461180059649,6.59527427878025,6755674587430928,22,0.455000013113022,0,0,0.317999988794327,0.181999996304512,0.0450000017881393
1237661069772325578,18.62699,17.48368,17.03006,16.73117,16.55005,120.725697707131,6.69156683086624,4503874773745664,63,0.444000005722046,0.0320000015199184,0,0.381000012159348,0.127000004053116,0.0160000007599592
1237661069772456215,18.85759,17.23325,16.34764,15.85764,15.50036,121.077523851976,6.74042458409532,6755674587430928,33,0.151999995112419,0,0.393999993801117,0.42399999499321,0,0.0299999993294477
1237661069772456403,17.34921,16.40325,15.96025,15.7671,15.60158,121.105112544973,6.88489222008188,6755674587430928,63,0.540000021457672,0.0790000036358833,0,0.206000000238419,0.0949999988079071,0.0790000036358833
1237661069774881068,18.09709,16.25865,15.45902,15.04484,14.74567,126.508827392029,8.14788322721369,6755674587566096,19,0,0,0.947000026702881,0,0,0.0529999993741512
1237661069777502555,18.50236,17.12885,16.47331,16.12468,15.85723,132.466755804162,9.27882919779983,6755674587566096,29,0.137999996542931,0.517000019550323,0.103000000119209,0.172000005841255,0.034000001847744,0.034000001847744
1237661069777633652,18.79951,17.18098,16.40485,15.9872,15.65541,132.699489565193,9.45692606440952,6755674587562000,29,0.207000002264977,0.654999971389771,0.034000001847744,0.103000000119209,0,0
1237661069777699036,18.16498,16.21111,15.29394,14.85068,14.49866,132.802180240975,9.53912876460478,6755674587430928,56,0.929000020027161,0,0,0.0179999992251396,0.0540000014007092,0
1237661069777961277,17.92735,16.70352,16.16995,15.85405,15.66127,133.493865191412,9.62862023290011,6755674587566096,34,0,0,0.5,0.028999999165535,0,0.470999985933304
1237661069778419718,17.07877,16.11477,15.78525,15.53686,15.3872,134.431153005959,9.77924019600334,4503874840985672,31,0.225999996066093,0.225999996066093,0.0320000015199184,0.483999997377396,0,0.0320000015199184
1237659131135590612,18.74713,17.05083,16.17671,15.77262,15.4695,218.215389419664,49.0201761487831,6755674587562000,65,0.708000004291534,0,0.137999996542931,0.137999996542931,0,0.0149999996647239
1237659131136966762,18.88577,16.9091,15.93908,15.51098,15.19561,222.221613858666,47.5389685347964,6755674587562000,34,0.940999984741211,0,0,0.0590000003576279,0,0
1237659131137032294,18.98056,17.20652,16.34579,15.94152,15.63609,222.524264448034,47.520099183781,6755674587430928,62,0.209999993443489,0.112999998033047,0.483999997377396,0.177000001072884,0,0.0160000007599592
1237659131668660268,16.32491,15.71391,15.55541,15.64996,15.56644,205.716033143724,52.7084647915371,6755674587430928,56,0.60699999332428,0.0359999984502792,0.0179999992251396,0.0710000023245811,0.195999994874001,0.0710000023245811
1237659131669971045,18.13623,16.25763,15.41295,14.98804,14.69109,210.190334691903,51.7286975693174,6755674587566096,24,0.666999995708466,0,0.0829999968409538,0.125,0.0419999994337559,0.0829999968409538
1237659131670495515,17.476,16.1262,15.73151,15.53462,15.62929,212.125219193022,51.2196727825809,6755674587566096,58,0.172000005841255,0,0.602999985218048,0.137999996542931,0.0860000029206276,0
1237659131671347468,18.99093,17.85514,17.48857,17.33654,17.15776,214.803056556902,50.4406925589864,6755674587430928,36,0.194000005722046,0.0829999968409538,0,0.583000004291534,0.138999998569489,0
1237659131671478415,16.36769,14.96466,14.25367,13.89956,13.58186,215.404823397091,50.3903156888789,6755674587430928,26,0,0.653999984264374,0.0379999987781048,0.30799999833107,0,0
1237659131672461515,16.78149,15.84364,15.57486,15.48156,15.428,218.499707550794,49.4510038004328,6755674587566096,29,0.172000005841255,0.0689999982714653,0.275999993085861,0.207000002264977,0.137999996542931,0.137999996542931
1237659131676065933,18.08773,16.11499,15.21051,14.78036,14.45537,228.892711085204,45.2810652489871,6755674587562000,55,0.98199999332428,0.0179999992251396,0,0,0,0
1237659161200296204,18.97005,17.30877,16.49403,16.03302,15.68939,238.733587770339,41.3129699556866,6755674587562000,27,0.0740000009536743,0,0.666999995708466,0.222000002861023,0,0.0370000004768372
1237661386004627651,18.92727,18.04324,17.68122,17.43258,17.32599,241.377603621724,39.52626847182,4503874773876736,31,0.257999986410141,0,0,0.0970000028610229,0.483999997377396,0.160999998450279
1237661386010853699,18.85437,17.62723,17.16553,16.83188,16.62432,253.021652938324,28.9048890759857,6755674587430928,38,0.368000000715256,0,0,0.104999996721745,0.237000003457069,0.289000004529953
1237661386011902429,17.26769,15.63382,14.84963,14.4264,14.12829,254.751531106457,27.0921354390721,6755674587430928,75,0.0130000002682209,0.947000026702881,0.0130000002682209,0,0,0.0270000007003546
1237661386014589708,18.55058,17.75045,17.22822,16.85724,16.71101,258.748839540141,22.1014741341226,6755674587430928,25,0.239999994635582,0,0.639999985694885,0.119999997317791,0,0
1237661386551526188,18.82904,17.04164,16.16343,15.75485,15.43865,259.109601833284,22.1859626990276,6755674587566096,16,0.938000023365021,0,0,0,0.061999998986721,0
1237662302988337382,18.0485,16.64427,16.05427,15.71007,15.48807,254.06559279669,26.029839616662,6755674587430928,51,0.234999999403954,0,0.0590000003576279,0.195999994874001,0.372999995946884,0.136999994516373
1237662302990631539,18.72088,17.24479,16.65214,16.30342,16.10916,257.912663810785,22.158827872498,6755674587430928,34,0.5,0.118000000715256,0.0590000003576279,0.264999985694885,0.0590000003576279,0
1237662302990959100,18.10373,16.04688,15.12268,14.6677,14.34054,258.381469763186,21.6046223387458,6755674587566096,73,0.958999991416931,0,0,0.0270000007003546,0.0140000004321337,0
1237662302991089804,17.75711,15.89372,15.00612,14.55082,14.21069,258.576441314736,21.3722377523199,6755674587430928,54,0.592999994754791,0.0189999993890524,0.0370000004768372,0.351999998092651,0,0
1237662303504367652,18.45723,16.47258,15.56229,15.12605,14.79748,200.578194299257,52.7423036947988,6755674721648656,54,0.722000002861023,0.0189999993890524,0,0.0930000022053719,0.0560000017285347,0.111000001430511
1237662303506596046,18.96263,17.02627,16.1602,15.729,15.41171,208.791357132529,51.3430599635304,6755674587566096,53,0.810999989509583,0.0189999993890524,0,0.0189999993890524,0.150999993085861,0
1237662303506661542,18.04018,16.68946,16.03545,15.60092,15.33842,208.836741305732,51.335783681572,6755674587430928,29,0.137999996542931,0.586000025272369,0,0.275999993085861,0,0
1237662303508562019,18.03651,16.45336,15.68552,15.29062,14.99575,215.341646279659,49.68803365173,6755674587430928,23,0.609000027179718,0,0.17399999499321,0.17399999499321,0.0430000014603138,0
1237662303509741609,15.02282,13.66438,13.16613,12.93067,12.85498,219.046608361826,48.5850643989227,6755674587566096,61,0.0329999998211861,0.802999973297119,0,0,0.0160000007599592,0.148000001907349
1237662303510986962,18.76966,17.22882,16.46572,16.05807,15.7865,222.730586651138,47.3018381512465,6755674587430928,39,0.103000000119209,0,0.795000016689301,0.0509999990463257,0,0.0509999990463257
1237662303512559780,18.74271,17.28336,16.59006,16.11537,15.85828,227.154192579053,45.4884063497213,6755674587430928,35,0.0860000029206276,0.028999999165535,0.542999982833862,0.342999994754791,0,0
1237662303512559829,18.78005,17.64878,17.05212,16.60609,16.38838,227.078680507745,45.3499607943763,6755674587562000,50,0.100000001490116,0.0199999995529652,0.560000002384186,0.319999992847443,0,0
1237662303514132658,18.3513,16.9844,16.30529,15.87912,15.60098,231.441522407736,43.3526625962472,6755674587430928,30,0.200000002980232,0.43299999833107,0,0.367000013589859,0,0
1237662303515246792,16.79024,15.15065,14.49875,14.11755,13.83098,234.134712250635,41.7993018309352,6755674587430928,36,0.0280000008642673,0.972000002861023,0,0,0,0
1237662303517409437,17.72121,16.03901,15.23752,14.83261,14.5207,239.172604597622,38.8203040328713,6755674587430928,35,0.0860000029206276,0,0.85699999332428,0.028999999165535,0,0.028999999165535
1237662303518523627,17.09324,15.48657,14.78987,14.41006,14.13136,241.670384889509,37.096893094911,6755674587566096,28,0.0359999984502792,0,0.96399998664856,0,0,0
1237662303519834305,17.65758,15.776,14.97993,14.58453,14.2972,244.411529194027,35.0600479777878,6755674587562000,34,0.824000000953674,0.0590000003576279,0,0.0879999995231628,0,0.028999999165535
1237662303522259264,17.70562,15.8485,14.99416,14.60878,14.29533,249.212036070246,31.2525347894189,6755674587430928,27,0.851999998092651,0,0.0370000004768372,0,0.111000001430511,0
1237662303522390286,18.53137,17.25914,16.66846,16.31694,16.09448,249.420889268344,31.0632329947928,6755674587430928,55,0.291000008583069,0.0179999992251396,0.127000004053116,0.49099999666214,0.0729999989271164,0
1237662303523504503,18.89722,17.7105,17.10867,16.722,16.45016,251.438634737329,29.1759952302638,4503874773745664,33,0.485000014305115,0.0299999993294477,0.090999998152256,0.211999997496605,0.181999996304512,0
1237662501081776441,17.70983,15.88339,15.09526,14.69598,14.39515,244.382860040337,34.9459536563956,6755674587430928,52,0.922999978065491,0.0189999993890524,0,0.0579999983310699,0,0
1237662501082628326,18.72693,17.11154,16.26176,15.82792,15.55611,245.993282444884,33.5720751888848,4503874773745680,20,0.850000023841858,0,0.0500000007450581,0,0.0500000007450581,0.0500000007450581
1237662501088789207,18.96711,17.87838,17.61472,17.45772,17.42155,257.018800973986,23.3701000990913,6755674587430928,28,0.10700000077486,0,0.0359999984502792,0.75,0.0710000023245811,0.0359999984502792
1237662501089509546,18.60808,17.58103,17.17887,16.82348,16.78724,258.129197150901,22.0606569777205,6755674587566096,31,0.709999978542328,0,0,0.160999998450279,0.12899999320507,0
1237662501089772224,18.86149,16.77113,15.74539,15.27171,14.90482,258.634466255484,21.5754915145521,6755674587566096,23,0.912999987602234,0,0,0,0.0430000014603138,0.0430000014603138
1237665355082956943,17.54749,15.57959,14.68327,14.26252,13.92128,245.833150806082,34.9703705703786,6755674587566096,63,0.936999976634979,0,0,0.0320000015199184,0.0320000015199184,0
1237665356693569745,18.67502,16.97539,16.17538,15.78733,15.48999,244.358976969251,34.8303322883669,6755674587566096,35,0.71399998664856,0.114000000059605,0,0.114000000059605,0.028999999165535,0.028999999165535
1237665356693569886,18.24608,16.57719,15.78033,15.37858,15.08804,244.228052387184,34.9457110631926,4503874773745664,53,0.791999995708466,0.0379999987781048,0,0.131999999284744,0.0379999987781048,0
1237665356693897447,17.47714,17.05971,17.77789,19.55594,19.12661,244.126649946207,35.7052668927124,4503874773745680,53,0.0570000000298023,0.584999978542328,0,0.112999998033047,0.131999999284744,0.112999998033047
1237665357231423602,17.99674,15.96678,15.08519,14.65292,14.34488,243.725840957406,37.1871336417899,6755674587566096,39,0.128000006079674,0.0260000005364418,0,0.0260000005364418,0.128000006079674,0.691999971866608
1237662498391261224,15.35535,13.94577,13.26203,12.91267,12.67192,228.392381383893,41.9587432496778,6755674587566096,25,0.119999997317791,0.159999996423721,0,0,0.720000028610229,0
1237662526839980153,17.78552,16.53622,15.95077,15.70166,15.58211,185.838311289338,15.8683930117229,6755674587430928,34,0.735000014305115,0.0590000003576279,0,0.146999999880791,0.0590000003576279,0
1237662526840176781,18.46701,16.03933,15.40186,15.10415,15.14505,186.399865229233,15.847791058724,6755674587563280,32,0.688000023365021,0,0,0.218999996781349,0.0939999967813492,0
1237662526840373381,16.05121,14.53864,13.87831,13.52434,13.33405,186.820561956361,16.0244585943084,6755674587430928,36,0.833000004291534,0.0280000008642673,0,0.111000001430511,0.0280000008642673,0
1237662526840897712,18.84551,17.50195,16.9948,16.68095,16.49242,188.008787040021,15.8423514404607,6755674587430928,32,0.561999976634979,0.125,0.0309999994933605,0.25,0.0309999994933605,0
1237662526841749529,15.80769,14.27845,13.67272,13.33421,13.09411,190.081973956313,15.9352323850188,6755674587566096,65,0.953999996185303,0.0149999996647239,0,0.0149999996647239,0.0149999996647239,0
1237665356158402857,17.9952,16.57525,15.82917,15.4244,15.13778,244.715747660887,38.7777853498516,6755674587562000,25,0.360000014305115,0.280000001192093,0,0.360000014305115,0,0
1237665357232472097,17.01801,15.44924,14.79413,14.42015,14.24024,243.706368970387,39.5143994707662,6755674587566096,27,0,0.888999998569489,0.0370000004768372,0.0370000004768372,0,0.0370000004768372
1237665357232472097,17.01801,15.44924,14.79413,14.42015,14.24024,243.706368970387,39.5143994707662,6755674587566096,34,0,0.735000014305115,0.028999999165535,0.175999999046326,0.0590000003576279,0
1237657222025576517,17.80461,16.99876,16.74894,16.66997,16.52896,171.262446428217,57.2686514042962,4503874773745664,30,0.633000016212463,0,0,0.0670000016689301,0.300000011920929,0
1237657612338331761,17.61605,16.99199,16.81685,16.74082,16.56836,173.115463253984,57.3617933506546,4503874840854600,29,0.379000008106232,0.034000001847744,0,0.275999993085861,0.310000002384186,0
1237658491750121633,17.90631,17.02325,16.66496,16.49338,16.37214,197.753406157215,9.05700898246541,4503874773745664,26,0.345999985933304,0.0769999995827675,0,0.384999990463257,0.19200000166893,0
